PLAYER_ID,Name,SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
201567,Kevin Love,2024-25,1610612748,MIA,36.0,23,251.45333333333335,41,115,0.357,24,67,0.358,16,23,0.696,22,72,94,22,15,4,14,21,122
1641755,Kevin McCullar Jr.,2024-25,1610612752,NYK,24.0,2,6.116666666666666,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,2
1629645,Kevin Porter Jr.,2024-25,1610612749,MIL,24.0,70,1329.27,260,586,0.444,47,159,0.296,103,136,0.757,35,210,245,225,67,13,130,109,670
1626172,Kevon Looney,2024-25,1610612744,GSW,29.0,70,1043.9483333333333,135,264,0.511,2,5,0.4,49,89,0.551,176,254,430,108,42,33,37,146,321
1641718,Keyonte George,2024-25,1610612762,UTA,21.0,63,1961.8083333333334,335,852,0.393,162,472,0.343,214,264,0.811,26,211,237,355,43,9,166,105,1046
203114,Khris Middleton,2024-25,1610612764,WAS,33.0,37,843.1816666666666,160,337,0.475,48,133,0.361,72,84,0.857,13,124,137,150,35,8,56,75,440
1630165,Killian Hayes,2024-25,1610612751,BKN,23.0,6,162.33333333333334,18,43,0.419,8,21,0.381,10,12,0.833,5,13,18,31,4,4,9,13,54
202691,Klay Thompson,2024-25,1610612742,DAL,35.0,68,1880.4016666666666,350,848,0.413,209,532,0.393,67,74,0.905,44,198,242,142,48,30,86,79,976
1641738,Kobe Brown,2024-25,1610612746,LAC,25.0,36,239.625,30,64,0.469,4,22,0.182,5,7,0.714,18,39,57,20,6,3,9,22,69
1641723,Kobe Bufkin,2024-25,1610612737,ATL,21.0,10,123.63666666666667,18,47,0.383,4,19,0.211,13,18,0.722,5,16,21,17,3,2,8,9,53
1627739,Kris Dunn,2024-25,1610612746,LAC,31.0,68,1623.3316666666667,175,408,0.429,67,209,0.321,15,22,0.682,53,186,239,196,117,26,70,182,432
1631200,Kris Murray,2024-25,1610612757,POR,24.0,64,891.97,98,229,0.428,23,96,0.24,19,48,0.396,64,88,152,52,31,13,37,58,238
204001,Kristaps Porziņģis,2024-25,1610612738,BOS,29.0,39,1129.63,259,532,0.487,91,225,0.404,149,183,0.814,67,204,271,81,30,61,51,110,758
203937,Kyle Anderson,2024-25,1610612748,MIA,31.0,56,871.5566666666666,124,268,0.463,25,70,0.357,43,58,0.741,47,125,172,125,38,25,34,70,316
1642271,Kyle Filipowski,2024-25,1610612762,UTA,21.0,68,1403.64,231,465,0.497,72,201,0.358,87,135,0.644,98,298,396,129,43,15,94,155,621
1628398,Kyle Kuzma,2024-25,1610612749,MIL,29.0,59,1793.6066666666666,336,786,0.427,84,286,0.294,123,194,0.634,49,305,354,142,32,18,134,111,879
200768,Kyle Lowry,2024-25,1610612755,PHI,39.0,34,639.225,39,112,0.348,28,84,0.333,27,33,0.818,11,55,66,95,33,11,21,61,133
1630283,Kylor Kelley,2024-25,1610612740,NOP,27.0,8,66.73666666666666,10,13,0.769,0,0,0.0,4,6,0.667,8,13,21,2,0,2,1,8,24
202681,Kyrie Irving,2024-25,1610612742,DAL,33.0,50,1803.7966666666666,447,945,0.473,144,359,0.401,196,214,0.916,60,180,240,231,66,23,111,101,1234
1642273,Kyshawn George,2024-25,1610612764,WAS,21.0,64,1715.35,189,513,0.368,107,333,0.321,67,88,0.761,49,224,273,161,66,50,95,193,552
1630163,LaMelo Ball,2024-25,1610612766,CHA,23.0,47,1504.475,406,1003,0.405,179,528,0.339,193,229,0.843,47,185,232,346,54,13,167,157,1184
1630205,Lamar Stevens,2024-25,1610612763,MEM,27.0,13,110.76833333333333,14,35,0.4,5,16,0.313,7,9,0.778,3,26,29,5,5,3,7,11,40
1629013,Landry Shamet,2024-25,1610612752,NYK,28.0,44,635.05,82,181,0.453,42,116,0.362,7,13,0.538,8,41,49,23,21,2,18,46,213
1626204,Larry Nance Jr.,2024-25,1610612737,ATL,32.0,24,463.2266666666667,80,155,0.516,34,76,0.447,9,13,0.692,23,80,103,38,20,13,16,37,203
1628374,Lauri Markkanen,2024-25,1610612762,UTA,27.0,47,1475.8433333333332,296,700,0.423,138,399,0.346,162,185,0.876,72,206,278,70,33,17,66,79,892
2544,LeBron James,2024-25,1610612747,LAL,40.0,65,2283.653333333333,608,1187,0.512,142,374,0.38,237,306,0.775,68,457,525,546,64,39,248,94,1595
1631159,Leonard Miller,2024-25,1610612750,MIN,21.0,12,30.833333333333332,5,14,0.357,0,5,0.0,8,8,1.0,3,8,11,0,2,1,2,2,18
1631311,Lester Quinones,2024-25,1610612740,NOP,24.0,7,42.483333333333334,8,15,0.533,2,7,0.286,1,1,1.0,3,2,5,2,1,1,5,2,19
1641857,Liam Robbins,2024-25,1610612749,MIL,25.0,13,56.96666666666667,2,8,0.25,0,2,0.0,5,10,0.5,7,5,12,2,2,2,6,9,9
1630322,Lindy Waters III,2024-25,1610612765,DET,27.0,50,735.0433333333333,85,230,0.37,57,168,0.339,8,11,0.727,20,84,104,49,25,10,20,61,235
1629022,Lonnie Walker IV,2024-25,1610612755,PHI,26.0,15,310.48,50,128,0.391,23,74,0.311,10,12,0.833,5,43,48,37,8,3,17,14,133
1628366,Lonzo Ball,2024-25,1610612741,CHI,27.0,35,777.03,89,243,0.366,67,195,0.344,22,27,0.815,25,93,118,115,47,17,41,55,267
1629652,Luguentz Dort,2024-25,1610612760,OKC,25.0,68,1988.7316666666666,248,568,0.437,162,394,0.411,33,44,0.75,88,196,284,109,77,39,48,198,691
1629029,Luka Dončić,2024-25,1610612747,LAL,26.0,45,1595.0833333333333,404,922,0.438,153,434,0.353,275,350,0.786,38,339,377,353,82,20,165,116,1236
1630568,Luka Garza,2024-25,1610612750,MIN,26.0,38,215.94333333333333,52,105,0.495,10,36,0.278,24,35,0.686,31,22,53,11,6,3,11,29,138
1628379,Luke Kennard,2024-25,1610612763,MEM,28.0,62,1408.935,200,416,0.481,111,252,0.44,49,55,0.891,36,132,168,208,49,5,71,54,560
1628436,Luke Kornet,2024-25,1610612738,BOS,29.0,67,1227.945,161,237,0.679,0,2,0.0,59,85,0.694,167,185,352,108,33,65,28,107,381
1631247,Luke Travers,2024-25,1610612739,CLE,23.0,10,56.77166666666667,3,11,0.273,0,4,0.0,2,2,1.0,5,7,12,5,1,1,5,5,8
1630644,Mac McClung,2024-25,1610612753,ORL,26.0,2,10.233333333333333,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,3,0,0,0,2,0
1630201,Malachi Flynn,2024-25,1610612766,CHA,26.0,4,43.68,5,13,0.385,1,4,0.25,5,6,0.833,3,4,7,7,3,0,4,4,16
1631103,Malaki Branham,2024-25,1610612759,SAS,21.0,43,360.18833333333333,66,150,0.44,27,71,0.38,24,29,0.828,4,38,42,34,9,2,31,22,183
1627763,Malcolm Brogdon,2024-25,1610612764,WAS,32.0,24,564.0766666666667,104,240,0.433,16,56,0.286,81,92,0.88,21,70,91,98,13,5,38,30,305
1642502,Malevy Leons,2024-25,1610612760,OKC,25.0,6,20.966666666666665,0,2,0.0,0,1,0.0,2,4,0.5,1,2,3,1,0,0,1,4,2
1627736,Malik Beasley,2024-25,1610612765,DET,28.0,76,2116.9416666666666,426,982,0.434,295,701,0.421,89,131,0.679,45,159,204,131,70,5,82,118,1236
1628370,Malik Monk,2024-25,1610612758,SAC,27.0,63,2027.395,410,928,0.442,139,424,0.328,148,172,0.86,30,208,238,358,60,38,154,155,1107
1630699,MarJon Beauchamp,2024-25,1610612752,NYK,24.0,34,151.415,26,64,0.406,10,29,0.345,13,18,0.722,11,29,40,10,4,1,15,14,75
1630542,Marcus Bagley,2024-25,1610612755,PHI,23.0,5,99.955,9,24,0.375,0,12,0.0,3,4,0.75,7,19,26,1,2,6,2,5,21
1630585,Marcus Garrett,2024-25,1610612766,CHA,26.0,4,79.38333333333334,11,27,0.407,3,8,0.375,3,4,0.75,1,5,6,13,3,2,6,10,28
1631204,Marcus Sasser,2024-25,1610612765,DET,24.0,53,722.6533333333333,121,258,0.469,54,138,0.391,36,43,0.837,16,46,62,117,32,4,47,64,332
203935,Marcus Smart,2024-25,1610612764,WAS,31.0,34,680.34,101,257,0.393,49,141,0.348,54,71,0.761,18,54,72,109,39,9,54,53,305
1631109,Mark Williams,2024-25,1610612766,CHA,23.0,41,1084.4833333333333,254,413,0.615,0,2,0.0,123,154,0.799,125,294,419,103,28,51,61,96,631
1628365,Markelle Fultz,2024-25,1610612758,SAC,26.0,20,172.05833333333334,26,64,0.406,4,8,0.5,1,1,1.0,6,12,18,23,10,1,14,11,57
202693,Markieff Morris,2024-25,1610612747,LAL,35.0,14,131.63333333333333,16,60,0.267,8,33,0.242,5,6,0.833,3,16,19,15,1,2,3,12,45
1628963,Marvin Bagley III,2024-25,1610612763,MEM,26.0,28,231.45666666666668,44,87,0.506,3,16,0.188,20,31,0.645,33,39,72,8,8,8,11,15,111
1630222,Mason Jones,2024-25,1610612758,SAC,26.0,10,45.391666666666666,9,18,0.5,1,8,0.125,4,5,0.8,2,7,9,11,0,1,1,3,23
203486,Mason Plumlee,2024-25,1610612756,PHX,35.0,70,1227.4166666666667,119,194,0.613,0,3,0.0,76,116,0.655,112,324,436,126,31,45,57,148,314
1641824,Matas Buzelis,2024-25,1610612741,CHI,20.0,74,1346.4783333333332,221,498,0.444,83,240,0.346,78,93,0.839,48,196,244,67,25,66,62,120,603
1629680,Matisse Thybulle,2024-25,1610612757,POR,28.0,10,174.615,24,51,0.471,11,28,0.393,2,4,0.5,8,23,31,16,24,5,7,5,61
1630346,Matt Ryan,2024-25,1610612752,NYK,27.0,19,67.82166666666667,10,31,0.323,6,19,0.316,2,2,1.0,0,8,8,3,2,0,3,1,28
1631108,Max Christie,2024-25,1610612742,DAL,22.0,73,1974.475,230,541,0.425,109,294,0.371,120,140,0.857,36,200,236,136,61,28,78,112,689
1629622,Max Strus,2024-25,1610612739,CLE,29.0,46,1152.0316666666668,150,340,0.441,102,265,0.385,27,32,0.844,47,148,195,141,25,10,47,95,429
1628467,Maxi Kleber,2024-25,1610612747,LAL,33.0,34,636.875,37,96,0.385,13,49,0.265,16,21,0.762,25,70,95,43,9,17,23,66,103
1641721,Maxwell Lewis,2024-25,1610612751,BKN,22.0,24,256.205,33,81,0.407,17,40,0.425,5,8,0.625,15,27,42,15,7,4,9,20,88
1630695,Micah Potter,2024-25,1610612762,UTA,26.0,34,607.0483333333333,51,115,0.443,30,83,0.361,16,18,0.889,37,107,144,27,12,11,27,44,148
1629008,Michael Porter Jr.,2024-25,1610612743,DEN,26.0,72,2419.6666666666665,496,985,0.504,182,457,0.398,139,182,0.764,129,372,501,157,49,34,95,144,1313
1628969,Mikal Bridges,2024-25,1610612752,NYK,28.0,76,2856.8283333333334,556,1118,0.497,156,444,0.351,86,107,0.804,66,176,242,278,72,40,124,114,1354
201144,Mike Conley,2024-25,1610612750,MIN,37.0,66,1647.8833333333334,179,443,0.404,124,296,0.419,77,86,0.895,30,136,166,297,77,13,71,103,559
1628970,Miles Bridges,2024-25,1610612766,CHA,27.0,62,1979.3183333333334,462,1064,0.434,139,440,0.316,215,246,0.874,72,399,471,243,44,44,131,90,1278
1630540,Miles McBride,2024-25,1610612752,NYK,24.0,59,1470.6116666666667,202,496,0.407,104,280,0.371,49,60,0.817,44,105,149,169,56,17,39,96,557
1641936,Miles Norris,2024-25,1610612738,BOS,24.0,1,4.016666666666667,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0
1629011,Mitchell Robinson,2024-25,1610612752,NYK,27.0,14,228.88166666666666,31,47,0.66,0,0,0.0,11,15,0.733,42,43,85,9,12,14,9,20,73
1628964,Mo Bamba,2024-25,1610612740,NOP,26.0,32,413.485,52,112,0.464,15,54,0.278,19,27,0.704,32,113,145,18,9,31,20,56,138
1628420,Monté Morris,2024-25,1610612756,PHX,29.0,43,543.02,77,185,0.416,28,81,0.346,36,42,0.857,11,51,62,69,20,3,19,21,218
1629021,Moritz Wagner,2024-25,1610612753,ORL,27.0,30,564.1566666666666,140,249,0.562,27,75,0.36,79,110,0.718,40,108,148,42,24,12,49,55,386
1629650,Moses Brown,2024-25,1610612742,DAL,25.0,13,118.57666666666667,34,49,0.694,0,0,0.0,8,11,0.727,12,32,44,2,6,4,11,17,76
1630541,Moses Moody,2024-25,1610612744,GSW,22.0,68,1507.15,233,528,0.441,119,316,0.377,103,128,0.805,46,124,170,92,47,28,49,105,688
1631243,Mouhamed Gueye,2024-25,1610612737,ATL,22.0,27,423.895,60,147,0.408,17,73,0.233,22,29,0.759,27,67,94,20,23,27,11,43,159
1631217,Moussa Diabaté,2024-25,1610612766,CHA,23.0,68,1176.6083333333333,155,259,0.598,0,4,0.0,65,109,0.596,181,239,420,54,42,38,58,104,375
1626167,Myles Turner,2024-25,1610612754,IND,29.0,68,2063.508333333333,371,769,0.482,149,371,0.402,169,219,0.772,84,366,450,107,54,131,118,177,1060
1642368,N'Faly Dante,2024-25,1610612745,HOU,23.0,1,18.55,4,6,0.667,0,0,0.0,2,3,0.667,4,5,9,1,0,2,1,4,10
1641772,Nae'Qwan Tomlin,2024-25,1610612739,CLE,24.0,4,16.65,5,11,0.455,0,2,0.0,2,3,0.667,3,6,9,0,0,0,1,3,12
1630230,Naji Marshall,2024-25,1610612742,DAL,27.0,64,1756.9166666666667,335,659,0.508,56,204,0.275,116,142,0.817,73,240,313,188,67,10,98,103,842
1631466,Nate Williams,2024-25,1610612745,HOU,26.0,15,90.13333333333334,17,40,0.425,4,17,0.235,4,6,0.667,1,6,7,5,5,4,9,10,42
1629675,Naz Reid,2024-25,1610612750,MIN,25.0,75,2071.7283333333335,403,872,0.462,170,439,0.387,104,135,0.77,83,367,450,171,57,69,100,178,1080
1629674,Neemias Queta,2024-25,1610612738,BOS,25.0,57,790.8066666666666,120,185,0.649,0,3,0.0,42,56,0.75,83,137,220,37,15,36,37,99,282
1629651,Nic Claxton,2024-25,1610612751,BKN,25.0,67,1824.015,306,549,0.557,3,19,0.158,77,150,0.513,153,354,507,153,59,99,86,147,692
1630208,Nick Richards,2024-25,1610612756,PHX,27.0,54,1197.3566666666666,199,337,0.591,0,2,0.0,118,159,0.742,145,303,448,49,12,53,80,135,516
1641733,Nick Smith Jr.,2024-25,1610612766,CHA,20.0,56,1278.2633333333333,205,530,0.387,94,282,0.333,34,37,0.919,13,101,114,125,17,6,79,74,538
1629638,Nickeil Alexander-Walker,2024-25,1610612750,MIN,26.0,77,1951.6516666666666,257,583,0.441,136,349,0.39,83,107,0.776,50,198,248,204,47,32,95,131,733
201587,Nicolas Batum,2024-25,1610612746,LAC,36.0,74,1313.56,94,224,0.42,79,190,0.416,16,20,0.8,45,163,208,84,51,36,32,107,283
203999,Nikola Jokić,2024-25,1610612743,DEN,30.0,65,2385.1716666666666,732,1273,0.575,127,305,0.416,342,426,0.803,188,642,830,663,115,43,213,150,1933
1631107,Nikola Jović,2024-25,1610612748,MIA,21.0,46,1155.6766666666667,172,377,0.456,78,210,0.371,72,87,0.828,26,154,180,131,38,13,60,82,494
202696,Nikola Vučević,2024-25,1610612741,CHI,34.0,68,2132.2166666666667,512,964,0.531,122,305,0.4,113,140,0.807,159,522,681,234,55,46,109,156,1259
1641730,Noah Clowney,2024-25,1610612751,BKN,20.0,46,1042.2866666666666,133,372,0.358,87,261,0.333,67,80,0.838,43,138,181,40,24,21,46,105,420
1626181,Norman Powell,2024-25,1610612746,LAC,31.0,55,1778.15,429,878,0.489,170,402,0.423,203,249,0.815,20,159,179,119,68,9,101,102,1231
1628384,OG Anunoby,2024-25,1610612752,NYK,27.0,70,2558.6216666666664,456,962,0.474,161,434,0.371,175,213,0.822,92,244,336,152,105,60,95,164,1248
1630167,Obi Toppin,2024-25,1610612754,IND,27.0,74,1445.8983333333333,296,550,0.538,102,277,0.368,84,106,0.792,52,243,295,119,43,26,63,102,778
1630534,Ochai Agbaji,2024-25,1610612761,TOR,24.0,61,1635.52,245,493,0.497,91,231,0.394,33,47,0.702,55,176,231,95,49,29,49,116,614
1641765,Olivier-Maxence Prosper,2024-25,1610612742,DAL,22.0,52,584.07,70,174,0.402,12,51,0.235,49,76,0.645,44,82,126,40,26,6,14,28,201
1630168,Onyeka Okongwu,2024-25,1610612737,ATL,24.0,69,1896.7433333333333,358,631,0.567,41,129,0.318,150,199,0.754,206,400,606,156,64,66,76,176,907
1631115,Orlando Robinson,2024-25,1610612761,TOR,24.0,41,698.7616666666667,106,238,0.445,17,46,0.37,49,62,0.79,77,121,198,70,17,16,42,88,278
1631131,Oscar Tshiebwe,2024-25,1610612762,UTA,25.0,11,186.20666666666668,23,39,0.59,0,0,0.0,16,20,0.8,30,56,86,7,9,0,6,18,62
1629052,Oshae Brissett,2024-25,1610612755,PHI,26.0,6,142.24166666666667,19,39,0.487,6,18,0.333,8,14,0.571,7,15,22,4,4,3,8,14,52
1642345,Oso Ighodaro,2024-25,1610612756,PHX,22.0,55,885.64,92,152,0.605,0,2,0.0,28,47,0.596,52,140,192,60,24,24,33,96,212
1631172,Ousmane Dieng,2024-25,1610612760,OKC,21.0,37,404.84166666666664,54,125,0.432,23,71,0.324,11,16,0.688,18,63,81,31,17,7,18,33,142
200782,P.J. Tucker,2024-25,1610612752,NYK,39.0,1,1.7833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0
1629023,P.J. Washington,2024-25,1610612742,DAL,26.0,53,1717.4083333333333,284,631,0.45,85,225,0.378,134,182,0.736,79,335,414,121,60,56,108,129,787
1628408,PJ Dozier,2024-25,1610612750,MIN,28.0,9,34.916666666666664,2,3,0.667,2,3,0.667,1,6,0.167,1,4,5,5,1,0,1,3,7
1641790,PJ Hall,2024-25,1610612743,DEN,23.0,19,66.18333333333334,14,24,0.583,2,8,0.25,3,4,0.75,6,16,22,4,0,4,2,11,33
1642359,Pacôme Dadiet,2024-25,1610612752,NYK,19.0,17,100.145,9,28,0.321,6,18,0.333,2,3,0.667,0,14,14,5,3,2,3,6,26
1631094,Paolo Banchero,2024-25,1610612753,ORL,22.0,44,1515.33,394,870,0.453,83,260,0.319,272,373,0.729,49,282,331,209,36,27,132,92,1143
1627783,Pascal Siakam,2024-25,1610612754,IND,31.0,76,2480.57,598,1153,0.519,124,321,0.386,224,304,0.737,127,395,522,258,68,41,107,187,1544
1626192,Pat Connaughton,2024-25,1610612749,MIL,32.0,38,537.1433333333333,62,139,0.446,20,67,0.299,15,19,0.789,18,78,96,62,7,11,22,41,159
1630311,Pat Spencer,2024-25,1610612744,GSW,28.0,35,231.80333333333334,37,94,0.394,3,19,0.158,11,15,0.733,15,29,44,42,12,3,15,20,88
1631116,Patrick Baldwin Jr.,2024-25,1610612746,LAC,22.0,23,103.265,17,33,0.515,11,21,0.524,2,4,0.5,5,18,23,3,3,2,5,5,47
1630172,Patrick Williams,2024-25,1610612741,CHI,23.0,57,1445.56,181,469,0.386,86,248,0.347,56,78,0.718,41,176,217,114,41,31,76,82,504
201988,Patty Mills,2024-25,1610612746,LAC,36.0,27,305.355,33,90,0.367,24,71,0.338,13,14,0.929,3,18,21,25,13,3,17,21,103
202331,Paul George,2024-25,1610612755,PHI,34.0,41,1333.5933333333332,245,570,0.43,96,268,0.358,79,97,0.814,24,195,219,178,75,20,106,101,665
1630194,Paul Reed,2024-25,1610612765,DET,25.0,41,383.2033333333333,66,125,0.528,8,25,0.32,32,42,0.762,37,74,111,36,37,21,24,66,172
1630202,Payton Pritchard,2024-25,1610612738,BOS,27.0,74,2093.935,364,784,0.464,240,585,0.41,67,80,0.838,97,184,281,246,64,14,71,113,1035
1641796,Pelle Larsson,2024-25,1610612748,MIA,24.0,53,716.6066666666667,84,189,0.444,29,86,0.337,39,57,0.684,28,57,85,60,29,7,22,87,236
1631250,Pete Nance,2024-25,1610612749,MIL,25.0,11,81.31666666666666,6,18,0.333,4,14,0.286,1,2,0.5,2,8,10,3,1,0,0,11,17
1631212,Peyton Watson,2024-25,1610612743,DEN,22.0,63,1538.7616666666668,192,401,0.479,46,127,0.362,90,130,0.692,46,170,216,92,47,87,52,115,520
1630762,Phillip Wheeler,2024-25,1610612755,PHI,22.0,5,44.39666666666667,3,21,0.143,0,10,0.0,2,2,1.0,2,6,8,2,1,2,1,1,8
1630173,Precious Achiuwa,2024-25,1610612752,NYK,25.0,53,1056.6183333333333,145,283,0.512,9,32,0.281,38,64,0.594,98,191,289,50,41,36,41,70,337
1629656,Quentin Grimes,2024-25,1610612755,PHI,24.0,71,1874.3,356,749,0.475,149,381,0.391,149,196,0.76,55,240,295,209,70,21,129,128,1010
1631245,Quenton Jackson,2024-25,1610612754,IND,26.0,26,321.52166666666665,48,99,0.485,12,31,0.387,20,27,0.741,13,24,37,48,17,5,14,39,128
1642439,Quincy Olivari,2024-25,1610612747,LAL,23.0,2,10.3,1,5,0.2,1,5,0.2,0,0,0.0,0,0,0,1,0,0,1,0,3
1642366,Quinten Post,2024-25,1610612744,GSW,25.0,38,639.9283333333333,118,261,0.452,70,171,0.409,19,23,0.826,34,106,140,55,16,17,33,80,325
1629628,RJ Barrett,2024-25,1610612761,TOR,24.0,56,1825.7966666666666,452,955,0.473,104,295,0.353,191,300,0.637,58,301,359,310,45,16,165,137,1199
1642484,RayJ Dennis,2024-25,1610612754,IND,24.0,9,24.783333333333335,2,10,0.2,1,7,0.143,2,2,1.0,2,4,6,5,3,0,4,3,7
1641712,Rayan Rupert,2024-25,1610612757,POR,20.0,47,327.97,34,85,0.4,10,38,0.263,16,22,0.727,22,27,49,18,8,2,22,24,94
1641736,Reece Beekman,2024-25,1610612751,BKN,23.0,32,357.82,25,81,0.309,6,32,0.188,12,17,0.706,9,19,28,41,23,2,17,24,68
1642263,Reed Sheppard,2024-25,1610612745,HOU,20.0,47,557.1983333333334,72,206,0.35,38,121,0.314,13,16,0.813,16,52,68,59,30,15,29,44,195
202704,Reggie Jackson,2024-25,1610612755,PHI,34.0,31,383.9916666666667,52,133,0.391,25,74,0.338,7,9,0.778,8,34,42,45,16,3,17,34,136
1626158,Richaun Holmes,2024-25,1610612764,WAS,31.0,31,534.135,90,139,0.647,0,3,0.0,50,60,0.833,62,115,177,42,9,23,21,49,230
1641741,Ricky Council IV,2024-25,1610612755,PHI,23.0,68,1149.3266666666666,169,432,0.391,52,196,0.265,111,138,0.804,45,148,193,90,31,12,44,66,501
1642434,Riley Minix,2024-25,1610612759,SAS,24.0,1,6.75,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0
1642265,Rob Dillingham,2024-25,1610612750,MIN,20.0,47,511.8466666666667,93,210,0.443,25,73,0.342,8,15,0.533,12,37,49,97,20,1,52,37,219
1629057,Robert Williams III,2024-25,1610612757,POR,27.0,20,351.33,50,78,0.641,1,3,0.333,15,17,0.882,35,83,118,21,13,33,17,31,116
1641842,Ronald Holland II,2024-25,1610612765,DET,19.0,75,1169.91,186,390,0.477,34,145,0.234,87,114,0.763,36,165,201,76,46,12,67,133,493
1626220,Royce O'Neale,2024-25,1610612756,PHX,31.0,69,1708.2083333333333,227,523,0.434,169,401,0.421,19,26,0.731,51,281,332,152,65,31,60,140,642
203497,Rudy Gobert,2024-25,1610612750,MIN,32.0,67,2210.745,302,457,0.661,0,0,0.0,166,246,0.675,244,476,720,118,52,96,86,167,770
1629060,Rui Hachimura,2024-25,1610612747,LAL,27.0,56,1767.675,278,548,0.507,96,232,0.414,81,106,0.764,77,204,281,79,44,25,47,98,733
201566,Russell Westbrook,2024-25,1610612743,DEN,36.0,70,1982.4816666666666,354,783,0.452,91,276,0.33,138,215,0.642,99,255,354,437,102,36,231,180,937
1642346,Ryan Dunn,2024-25,1610612756,PHX,22.0,68,1236.165,177,409,0.433,70,223,0.314,15,35,0.429,70,156,226,51,34,39,33,148,439
1631157,Ryan Rollins,2024-25,1610612749,MIL,22.0,51,718.2083333333334,115,235,0.489,44,107,0.411,32,39,0.821,20,75,95,82,36,16,47,79,306
1630573,Sam Hauser,2024-25,1610612738,BOS,27.0,65,1394.28,187,418,0.447,148,359,0.412,8,8,1.0,41,158,199,60,39,11,20,84,530
1630241,Sam Merrill,2024-25,1610612739,CLE,28.0,67,1310.5983333333334,161,400,0.403,126,345,0.365,28,29,0.966,37,111,148,99,47,12,31,115,476
1630572,Sandro Mamukelashvili,2024-25,1610612759,SAS,25.0,55,566.1833333333333,119,234,0.509,55,136,0.404,37,52,0.712,54,105,159,39,19,16,22,52,330
1630583,Santi Aldama,2024-25,1610612763,MEM,24.0,61,1555.0133333333333,301,623,0.483,114,309,0.369,62,89,0.697,93,308,401,175,48,29,66,67,778
1630703,Scoot Henderson,2024-25,1610612757,POR,21.0,66,1759.0716666666667,287,685,0.419,105,297,0.354,158,206,0.767,52,146,198,335,68,13,177,181,837
1630567,Scottie Barnes,2024-25,1610612761,TOR,23.0,62,2046.6566666666668,440,1000,0.44,71,270,0.263,223,290,0.769,101,370,471,362,92,61,177,111,1174
1630590,Scotty Pippen Jr.,2024-25,1610612763,MEM,24.0,75,1566.78,268,557,0.481,81,208,0.389,110,153,0.719,60,188,248,331,100,27,129,189,727
203552,Seth Curry,2024-25,1610612766,CHA,34.0,65,1005.805,151,324,0.466,76,171,0.444,30,35,0.857,24,86,110,57,26,7,30,56,408
1631101,Shaedon Sharpe,2024-25,1610612757,POR,21.0,69,2148.0733333333333,474,1041,0.455,138,445,0.31,174,219,0.795,66,239,305,182,58,16,138,114,1260
1628983,Shai Gilgeous-Alexander,2024-25,1610612760,OKC,26.0,73,2495.63,824,1585,0.52,155,415,0.373,591,656,0.901,65,301,366,463,127,75,178,156,2394
1629003,Shake Milton,2024-25,1610612747,LAL,28.0,53,785.6266666666667,109,237,0.46,37,102,0.363,42,53,0.792,30,70,100,99,23,3,37,65,297
1631321,Sidy Cissoko,2024-25,1610612757,POR,21.0,20,60.89666666666667,9,18,0.5,3,7,0.429,1,6,0.167,4,7,11,6,1,0,3,7,22
1631323,Simone Fontecchio,2024-25,1610612765,DET,29.0,69,1169.115,141,352,0.401,70,211,0.332,67,81,0.827,46,157,203,62,28,12,48,90,419
1627746,Skal Labissiere,2024-25,1610612758,SAC,29.0,4,11.96,2,4,0.5,1,1,1.0,0,0,0.0,1,2,3,1,0,0,0,1,5
203915,Spencer Dinwiddie,2024-25,1610612742,DAL,31.0,75,2008.2683333333334,274,647,0.423,104,308,0.338,181,227,0.797,16,179,195,325,69,17,95,115,833
1642461,Spencer Jones,2024-25,1610612743,DEN,23.0,20,124.625,11,34,0.324,1,17,0.059,3,3,1.0,8,9,17,5,5,5,5,17,26
1630649,Stanley Umude,2024-25,1610612749,MIL,25.0,20,64.51,4,23,0.174,2,13,0.154,2,4,0.5,4,11,15,3,3,3,2,6,12
201939,Stephen Curry,2024-25,1610612744,GSW,37.0,64,2059.7433333333333,513,1149,0.446,286,718,0.398,262,282,0.929,34,247,281,388,73,28,182,89,1574
1642264,Stephon Castle,2024-25,1610612759,SAS,20.0,75,1963.13,384,907,0.423,88,307,0.287,214,299,0.716,84,181,265,287,69,19,158,152,1070
203500,Steven Adams,2024-25,1610612745,HOU,31.0,55,737.0333333333333,84,154,0.545,0,2,0.0,43,93,0.462,156,145,301,64,20,25,53,55,211
1629004,Svi Mykhailiuk,2024-25,1610612762,UTA,27.0,34,650.44,98,266,0.368,60,181,0.331,23,28,0.821,19,58,77,64,18,6,48,41,279
204456,T.J. McConnell,2024-25,1610612754,IND,33.0,74,1324.6,306,585,0.523,15,47,0.319,53,71,0.746,41,143,184,336,80,19,105,72,680
